CustomerID,Signup_Date,Churn_Date,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,TechSupport,StreamingTV,SeniorCitizen,Churn
CUST03971,6/28/2019,2/23/2020,8,39.59,316.72,Month-to-month,Credit Card,Fiber optic,No,No,0,1
CUST03972,1/19/2020,10/30/2023,46,23.66,1088.36,Two year,PayPal,Fiber optic,Yes,No,0,1
CUST03973,6/1/2021,,29,46.89,1828.71,Two year,PayPal,No service,No,Yes,0,0
CUST03974,7/8/2021,,41,57.71,2366.11,Month-to-month,PayPal,DSL,Yes,No,0,0
CUST03975,2/14/2022,,24,39.29,2239.53,Month-to-month,Credit Card,Fiber optic,Yes,Yes,0,0
CUST03976,2/10/2022,,6,46.67,1493.44,Month-to-month,Credit Card,Fiber optic,No,No,1,0
CUST03977,11/15/2021,,34,38.21,2254.39,Month-to-month,Electronic Check,DSL,No,Yes,0,0
CUST03978,4/15/2021,,46,96.6,4926.6,Two year,Electronic Check,DSL,No,Yes,0,0
CUST03979,7/31/2019,,25,21.31,724.54,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST03980,2/23/2019,,47,26.1,1305,One year,PayPal,DSL,Yes,Yes,0,0
CUST03981,7/3/2019,,51,65.21,3782.18,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST03982,12/25/2020,,33,30.96,1455.12,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST03983,2/9/2022,5/24/2025,40,52.86,2114.4,Month-to-month,PayPal,Fiber optic,No,No,1,1
CUST03984,7/10/2019,6/4/2020,11,23.51,258.61,Month-to-month,Credit Card,Fiber optic,No,Yes,1,1
CUST03985,5/7/2022,,25,57.37,3040.61,One year,PayPal,Fiber optic,No,No,1,0
CUST03986,5/9/2022,4/23/2025,36,62.8,2260.8,Two year,Electronic Check,Fiber optic,No,Yes,1,1
CUST03987,5/26/2023,6/14/2025,25,79.09,1977.25,Month-to-month,PayPal,Fiber optic,No,Yes,1,1
CUST03988,10/26/2020,1/24/2021,3,28.21,84.63,Month-to-month,Credit Card,Fiber optic,No,Yes,1,1
CUST03989,11/4/2023,,50,99.18,5157.36,Two year,Mailed Check,Fiber optic,No,Yes,0,0
CUST03990,2/27/2021,,11,63.89,3002.83,Month-to-month,Electronic Check,No service,No,No,0,0
CUST03991,1/26/2019,,59,77.47,4648.2,Month-to-month,PayPal,Fiber optic,Yes,Yes,1,0
CUST03992,8/20/2020,6/11/2022,22,37.66,828.52,Two year,PayPal,DSL,No,No,0,1
CUST03993,4/27/2021,5/11/2024,37,37.16,1374.92,One year,Mailed Check,Fiber optic,No,No,1,1
CUST03994,3/5/2021,10/10/2025,56,49.67,2781.52,Month-to-month,Mailed Check,Fiber optic,No,No,0,1
CUST03995,5/15/2023,,43,22.93,1261.15,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST03996,6/23/2019,,56,20.94,1214.52,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST03997,1/24/2023,11/20/2023,10,67,670,Two year,Electronic Check,Fiber optic,No,Yes,1,1
CUST03998,2/19/2022,,11,29.62,1095.94,Two year,Credit Card,DSL,No,No,1,0
CUST03999,5/12/2020,12/17/2024,56,42.43,2376.08,One year,Electronic Check,No service,Yes,No,0,1
CUST04000,3/17/2022,,10,67.09,1475.98,One year,Electronic Check,Fiber optic,No,Yes,0,0
CUST04001,12/3/2021,11/28/2022,12,55.99,671.88,One year,Mailed Check,No service,No,No,1,1
CUST04002,12/14/2019,,50,36.73,1946.69,Two year,Electronic Check,Fiber optic,No,No,1,0
CUST04003,11/4/2022,,46,47.27,2505.31,Two year,Mailed Check,No service,No,No,1,0
CUST04004,2/18/2021,,4,38.94,155.76,One year,PayPal,Fiber optic,No,Yes,1,0
CUST04005,12/14/2019,3/3/2022,27,29.5,796.5,Two year,Electronic Check,Fiber optic,No,Yes,1,1
CUST04006,10/12/2019,,20,84.43,2279.61,Month-to-month,Credit Card,Fiber optic,Yes,No,0,0
CUST04007,7/4/2020,,20,83.29,3081.73,One year,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST04008,9/8/2020,,47,62.95,2958.65,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST04009,7/3/2020,,50,70.33,4219.8,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST04010,10/6/2021,,29,80.87,2506.97,One year,PayPal,No service,No,Yes,1,0
CUST04011,10/26/2019,,19,23.53,1388.27,Two year,Credit Card,No service,Yes,No,1,0
CUST04012,5/10/2019,9/21/2022,41,75.12,3079.92,One year,Mailed Check,DSL,Yes,No,0,1
CUST04013,12/9/2019,,12,63.29,3544.24,One year,Mailed Check,Fiber optic,Yes,No,0,0
CUST04014,6/9/2021,,8,72.58,2177.4,One year,Credit Card,DSL,No,No,1,0
CUST04015,7/19/2020,4/24/2025,58,75.67,4388.86,One year,Electronic Check,No service,No,No,1,1
CUST04016,5/12/2021,2/6/2022,9,20.51,184.59,Month-to-month,Credit Card,Fiber optic,Yes,No,0,1
CUST04017,9/5/2020,,13,87.36,1921.92,Two year,Credit Card,Fiber optic,Yes,No,1,0
CUST04018,9/18/2021,,1,85.37,4524.61,One year,Credit Card,DSL,No,No,1,0
CUST04019,5/22/2023,,40,37.31,2014.74,One year,Electronic Check,Fiber optic,No,No,1,0
CUST04020,6/7/2019,,49,52.94,3017.58,Two year,PayPal,DSL,Yes,No,1,0
CUST04021,1/9/2021,,17,46.46,975.66,Month-to-month,PayPal,DSL,No,Yes,1,0
CUST04022,5/30/2020,,1,27.1,54.2,One year,Credit Card,Fiber optic,Yes,No,1,0
CUST04023,5/20/2020,11/6/2022,30,66.63,1998.9,Month-to-month,Mailed Check,Fiber optic,No,No,1,1
CUST04024,1/16/2023,9/2/2025,32,93.98,3007.36,One year,Credit Card,Fiber optic,Yes,No,1,1
CUST04025,7/4/2022,,55,42.21,2405.97,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST04026,10/12/2021,5/29/2024,32,54.17,1733.44,Month-to-month,PayPal,Fiber optic,No,Yes,1,1
CUST04027,5/1/2022,,35,47.92,2156.4,Month-to-month,Credit Card,Fiber optic,No,No,1,0
CUST04028,6/16/2022,,52,48.55,2913,Month-to-month,PayPal,DSL,No,No,0,0
CUST04029,2/5/2020,,1,56.19,2416.17,Month-to-month,Credit Card,DSL,No,Yes,0,0
CUST04030,7/26/2021,10/8/2024,39,75.68,2951.52,Two year,Credit Card,Fiber optic,Yes,Yes,1,1
CUST04031,8/8/2019,4/13/2024,57,22.15,1262.55,Month-to-month,Mailed Check,DSL,No,No,0,1
CUST04032,10/5/2019,,32,27.8,917.4,One year,PayPal,DSL,No,Yes,1,0
CUST04033,9/15/2020,,16,70.18,1263.24,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST04034,1/14/2019,,14,21.71,325.65,One year,Credit Card,Fiber optic,Yes,No,1,0
CUST04035,3/21/2021,,38,42.02,1764.84,One year,Credit Card,Fiber optic,No,No,0,0
CUST04036,11/11/2020,5/24/2024,43,33.77,1452.11,Month-to-month,Electronic Check,Fiber optic,No,No,1,1
CUST04037,9/20/2023,,31,32.56,1497.76,Month-to-month,Mailed Check,DSL,No,No,0,0
CUST04038,6/24/2022,12/10/2024,30,79,2370,Month-to-month,PayPal,Fiber optic,No,No,0,1
CUST04039,2/17/2021,,27,78.6,2986.8,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST04040,7/5/2023,11/21/2025,29,35.67,1034.43,Two year,Mailed Check,Fiber optic,No,No,0,1
CUST04041,11/1/2023,4/29/2024,6,36.73,220.38,One year,PayPal,DSL,No,No,0,1
CUST04042,11/5/2020,,39,30.61,1316.23,Month-to-month,PayPal,DSL,No,Yes,0,0
CUST04043,6/20/2021,9/2/2024,39,56.87,2217.93,One year,Electronic Check,Fiber optic,No,No,1,1
CUST04044,11/16/2020,,1,72.93,364.65,One year,Mailed Check,Fiber optic,Yes,No,1,0
CUST04045,5/31/2021,,16,38.05,1331.75,Month-to-month,Credit Card,No service,Yes,No,1,0
CUST04046,7/29/2023,,57,30.76,1784.08,Month-to-month,Credit Card,DSL,No,No,1,0
CUST04047,8/14/2023,,36,29.43,1353.78,One year,Electronic Check,DSL,No,Yes,1,0
CUST04048,10/27/2023,,18,92.98,4370.06,Month-to-month,Mailed Check,DSL,No,No,1,0
CUST04049,8/26/2022,,40,36.33,1671.18,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST04050,5/2/2022,9/13/2025,41,70.17,2876.97,Two year,Mailed Check,No service,No,Yes,1,1
CUST04051,10/6/2019,,36,90.41,3525.99,One year,Credit Card,DSL,Yes,No,1,0
CUST04052,9/7/2020,1/14/2025,53,43.97,2330.41,One year,Electronic Check,DSL,No,No,1,1
CUST04053,10/18/2020,,53,74.94,4421.46,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST04054,5/20/2022,,14,32.31,484.65,Month-to-month,Credit Card,DSL,Yes,No,1,0
CUST04055,11/24/2022,,4,25.06,1052.52,Month-to-month,Credit Card,DSL,No,No,1,0
CUST04056,2/16/2020,,12,92.09,2854.79,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST04057,9/8/2021,,10,57.9,1389.6,One year,Mailed Check,DSL,No,No,0,0
CUST04058,10/5/2020,,4,20.61,824.4,One year,Credit Card,Fiber optic,No,Yes,0,0
CUST04059,12/30/2019,6/12/2023,42,49.96,2098.32,One year,Mailed Check,DSL,No,No,0,1
CUST04060,3/26/2021,,23,62.64,1879.2,Month-to-month,Credit Card,DSL,Yes,Yes,0,0
CUST04061,10/15/2020,,3,74.76,3887.52,Two year,Electronic Check,DSL,No,No,0,0
CUST04062,8/19/2020,6/15/2021,10,91.43,914.3,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST04063,2/14/2023,,55,28.68,1606.08,Month-to-month,Mailed Check,DSL,No,Yes,1,0
CUST04064,11/24/2022,,3,81.15,4138.65,One year,Credit Card,DSL,No,No,0,0
CUST04065,7/20/2022,1/30/2026,43,36.94,1588.42,Month-to-month,PayPal,DSL,Yes,Yes,1,1
CUST04066,10/2/2021,,37,32.3,1582.7,Month-to-month,Credit Card,DSL,No,Yes,1,0
CUST04067,3/25/2022,,54,28.68,1663.44,Two year,Mailed Check,Fiber optic,No,Yes,1,0
CUST04068,5/21/2023,,39,38.34,2262.06,Month-to-month,Mailed Check,Fiber optic,No,No,1,0
CUST04069,5/11/2020,,20,85.01,2125.25,Month-to-month,PayPal,Fiber optic,No,Yes,1,0
CUST04070,10/29/2020,8/20/2022,22,41.29,908.38,Month-to-month,Credit Card,Fiber optic,No,Yes,0,1
CUST04071,2/9/2021,,59,61.62,3697.2,Two year,Mailed Check,Fiber optic,Yes,Yes,0,0
CUST04072,7/28/2020,,6,64.4,1030.4,Month-to-month,PayPal,DSL,Yes,No,0,0
CUST04073,7/31/2023,,4,74.17,445.02,One year,Credit Card,DSL,Yes,No,0,0
CUST04074,5/29/2023,12/25/2023,7,96,672,One year,Mailed Check,Fiber optic,Yes,No,0,1
CUST04075,3/15/2021,,27,94.56,3687.84,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST04076,1/17/2021,1/12/2022,12,91.92,1103.04,Month-to-month,PayPal,DSL,Yes,No,1,1
CUST04077,8/22/2019,,11,93.37,1680.66,Month-to-month,PayPal,No service,Yes,No,0,0
CUST04078,2/28/2022,,44,98.75,4937.5,Month-to-month,Credit Card,Fiber optic,No,Yes,0,0
CUST04079,2/14/2020,,19,90.91,3909.13,Two year,Mailed Check,No service,No,Yes,1,0
CUST04080,4/27/2022,,40,32.59,1922.81,Two year,PayPal,DSL,No,Yes,1,0
CUST04081,1/22/2022,,43,99.78,5388.12,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST04082,1/4/2020,,45,62.63,3507.28,One year,Credit Card,DSL,Yes,No,0,0
CUST04083,10/28/2022,,45,65.38,3203.62,Two year,Credit Card,DSL,No,No,0,0
CUST04084,4/22/2023,,39,96.29,5295.95,One year,Electronic Check,DSL,No,No,1,0
CUST04085,1/31/2022,,37,53.99,2645.51,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST04086,2/25/2019,,51,68.88,3650.64,One year,Mailed Check,No service,No,No,1,0
CUST04087,1/29/2023,,36,83.58,4931.22,Month-to-month,Mailed Check,DSL,No,Yes,1,0
CUST04088,8/3/2021,,12,42.33,550.29,One year,PayPal,Fiber optic,Yes,Yes,1,0
CUST04089,12/21/2022,,30,40.82,2000.18,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST04090,3/5/2020,2/13/2024,48,37.13,1782.24,Month-to-month,Mailed Check,DSL,No,No,0,1
CUST04091,6/16/2021,7/30/2024,38,78.67,2989.46,Month-to-month,PayPal,Fiber optic,No,No,0,1
CUST04092,6/22/2023,,24,81.74,2860.9,One year,Electronic Check,Fiber optic,Yes,No,0,0
CUST04093,8/19/2020,,60,21.6,1296,Month-to-month,Electronic Check,DSL,No,No,0,0
CUST04094,8/30/2023,,3,52.47,2780.91,Two year,PayPal,Fiber optic,Yes,No,0,0
CUST04095,11/19/2022,,6,50.04,1050.84,Two year,Mailed Check,Fiber optic,Yes,No,0,0
CUST04096,5/22/2019,6/30/2023,50,62.84,3142,Month-to-month,PayPal,No service,No,No,1,1
CUST04097,8/5/2023,,20,94.18,3955.56,Month-to-month,Mailed Check,DSL,No,No,1,0
CUST04098,10/3/2023,6/24/2025,21,89.98,1889.58,Month-to-month,Credit Card,DSL,Yes,No,0,1
CUST04099,6/18/2023,,24,29.23,935.36,Month-to-month,PayPal,DSL,No,Yes,0,0
CUST04100,6/17/2023,,58,75.56,4533.6,Month-to-month,Mailed Check,Fiber optic,No,No,1,0
CUST04101,4/17/2021,,25,92.07,4419.36,Month-to-month,Credit Card,Fiber optic,No,No,1,0
CUST04102,10/10/2022,,53,38.38,2226.04,One year,Electronic Check,Fiber optic,Yes,No,1,0
CUST04103,10/19/2021,3/18/2022,5,76.02,380.1,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST04104,10/13/2019,,49,95.97,5662.23,One year,PayPal,Fiber optic,No,No,0,0
CUST04105,7/21/2022,11/7/2024,28,29.05,813.4,Month-to-month,Mailed Check,No service,Yes,No,1,1
CUST04106,9/12/2020,2/18/2025,54,58.35,3150.9,Two year,Mailed Check,No service,No,No,0,1
CUST04107,5/10/2020,4/25/2023,36,92.75,3339,Month-to-month,PayPal,DSL,No,No,0,1
CUST04108,6/1/2020,,5,66.45,3189.6,Two year,Credit Card,No service,No,Yes,0,0
CUST04109,9/10/2022,4/2/2024,19,79.01,1501.19,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,1
CUST04110,11/12/2019,,31,30.82,1140.34,One year,Electronic Check,DSL,Yes,Yes,0,0
CUST04111,1/4/2023,,9,61.44,1474.56,Two year,Credit Card,Fiber optic,No,Yes,1,0
CUST04112,5/16/2021,,8,63.12,1073.04,One year,Electronic Check,DSL,No,Yes,0,0
CUST04113,6/5/2023,2/14/2027,45,38.54,1734.3,Month-to-month,PayPal,Fiber optic,No,No,0,1
CUST04114,2/11/2021,,56,30.11,1716.27,Two year,Mailed Check,Fiber optic,No,Yes,0,0
CUST04115,6/1/2019,,18,92.64,2501.28,One year,Credit Card,Fiber optic,No,No,1,0
CUST04116,7/8/2021,4/29/2023,22,60.67,1334.74,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST04117,5/9/2022,,34,68.55,3701.7,One year,PayPal,Fiber optic,No,No,1,0
CUST04118,9/8/2021,,27,90.75,4991.25,One year,Mailed Check,Fiber optic,No,No,0,0
CUST04119,4/7/2022,,34,39.32,1612.12,Two year,Credit Card,Fiber optic,No,Yes,0,0
CUST04120,3/31/2021,,14,64.18,3722.44,Month-to-month,Credit Card,DSL,No,Yes,0,0
CUST04121,12/30/2021,,45,47.13,2403.63,One year,PayPal,No service,Yes,No,1,0
CUST04122,11/3/2021,12/28/2022,14,63.01,882.14,Month-to-month,Credit Card,DSL,No,No,1,1
CUST04123,11/17/2023,,40,40.77,2283.12,Two year,Electronic Check,Fiber optic,No,No,1,0
CUST04124,11/17/2022,,4,46.57,1955.94,Two year,Electronic Check,Fiber optic,No,Yes,1,0
CUST04125,5/6/2021,12/2/2021,7,30.89,216.23,One year,PayPal,Fiber optic,No,No,0,1
CUST04126,1/18/2022,2/1/2025,37,34.26,1267.62,Month-to-month,PayPal,Fiber optic,No,Yes,0,1
CUST04127,3/17/2019,1/25/2023,47,54.22,2548.34,One year,Mailed Check,No service,No,No,1,1
CUST04128,6/8/2023,10/20/2026,41,88.02,3608.82,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST04129,1/6/2021,,34,36.42,1930.26,Month-to-month,Credit Card,No service,No,No,1,0
CUST04130,12/7/2022,,6,84.23,1431.91,Two year,Credit Card,Fiber optic,No,No,1,0
CUST04131,7/22/2023,2/6/2026,31,37.64,1166.84,Two year,Mailed Check,DSL,No,No,0,1
CUST04132,1/4/2022,11/14/2025,47,70.9,3332.3,Month-to-month,PayPal,Fiber optic,No,Yes,1,1
CUST04133,5/1/2022,1/10/2026,45,61.44,2764.8,Two year,PayPal,DSL,No,Yes,1,1
CUST04134,7/30/2022,10/12/2025,39,69.99,2729.61,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,1
CUST04135,6/24/2019,5/28/2024,60,25.71,1542.6,Two year,Credit Card,Fiber optic,Yes,Yes,0,1
CUST04136,8/12/2019,,51,77.67,3961.17,Month-to-month,Credit Card,DSL,No,No,1,0
CUST04137,4/24/2023,,46,63.74,3187,One year,Credit Card,DSL,No,Yes,0,0
CUST04138,5/23/2020,12/14/2021,19,79.02,1501.38,One year,Credit Card,Fiber optic,No,No,0,1
CUST04139,9/8/2022,,28,45.75,2333.25,One year,PayPal,No service,No,Yes,0,0
CUST04140,9/23/2022,12/6/2025,39,33.17,1293.63,Month-to-month,Mailed Check,DSL,No,Yes,0,1
CUST04141,12/28/2020,,55,42.1,2441.8,One year,Mailed Check,No service,Yes,No,0,0
CUST04142,12/7/2019,,21,87.78,3072.3,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST04143,8/18/2022,,17,22.4,873.6,Month-to-month,Credit Card,No service,No,No,1,0
CUST04144,6/8/2022,,34,81.24,3330.84,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST04145,4/1/2019,4/15/2022,37,82.4,3048.8,One year,Mailed Check,DSL,No,No,0,1
CUST04146,2/27/2022,,40,82.02,3608.88,Month-to-month,Electronic Check,DSL,No,No,0,0
CUST04147,8/14/2022,,23,75.27,2784.99,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST04148,10/19/2022,,60,89.03,5341.8,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST04149,8/17/2022,5/14/2023,9,77.85,700.65,Month-to-month,PayPal,DSL,Yes,Yes,1,1
CUST04150,3/29/2021,7/11/2024,40,26.69,1067.6,Month-to-month,Mailed Check,No service,Yes,No,0,1
CUST04151,3/22/2023,,37,33.19,1659.5,Month-to-month,Credit Card,Fiber optic,Yes,Yes,0,0
CUST04152,11/10/2020,,32,79.38,2698.92,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST04153,6/19/2023,4/4/2026,34,70.96,2412.64,Month-to-month,Mailed Check,DSL,No,Yes,1,1
CUST04154,5/31/2021,4/10/2025,47,26.49,1245.03,Month-to-month,PayPal,DSL,No,No,1,1
CUST04155,8/5/2019,12/17/2022,41,75.04,3076.64,Two year,Mailed Check,No service,No,Yes,1,1
CUST04156,1/22/2019,,32,58.46,2806.08,Month-to-month,PayPal,DSL,Yes,No,1,0
CUST04157,7/21/2019,,32,84.43,3630.49,One year,PayPal,Fiber optic,No,Yes,0,0
CUST04158,6/13/2020,,52,55.12,2866.24,Two year,Mailed Check,DSL,No,Yes,1,0
CUST04159,3/30/2020,,12,91.54,3844.68,Month-to-month,PayPal,Fiber optic,No,Yes,1,0
CUST04160,11/11/2021,,57,71.8,4308,One year,Mailed Check,Fiber optic,No,No,0,0
CUST04161,3/10/2023,6/22/2026,40,24.58,983.2,Month-to-month,Mailed Check,DSL,No,No,0,1
CUST04162,11/28/2021,,15,70.47,1409.4,One year,Credit Card,DSL,No,No,0,0
CUST04163,2/16/2022,11/27/2025,46,97.49,4484.54,One year,PayPal,DSL,No,No,1,1
CUST04164,4/3/2022,,19,22.07,485.54,Month-to-month,Credit Card,DSL,No,No,0,0
CUST04165,11/9/2022,,13,31.98,1535.04,Two year,Electronic Check,DSL,Yes,No,0,0
CUST04166,3/24/2022,,1,48.27,1448.1,One year,PayPal,DSL,Yes,No,1,0
CUST04167,3/28/2020,,8,50.32,503.2,Two year,Credit Card,DSL,No,No,1,0
CUST04168,7/1/2021,,2,29.21,993.14,One year,Credit Card,DSL,Yes,No,1,0
CUST04169,2/5/2021,7/25/2023,30,93.14,2794.2,Two year,Credit Card,Fiber optic,No,No,0,1
CUST04170,3/12/2021,,41,71.65,3295.9,Month-to-month,PayPal,Fiber optic,No,Yes,0,0
CUST04171,8/6/2021,,51,80.2,4571.4,One year,PayPal,DSL,No,No,0,0
CUST04172,5/1/2023,12/27/2023,8,40.86,326.88,Month-to-month,Credit Card,DSL,No,Yes,1,1
CUST04173,10/23/2022,,48,26.8,1527.6,Month-to-month,Credit Card,Fiber optic,Yes,Yes,0,0
CUST04174,4/20/2022,10/26/2026,55,85.02,4676.1,Month-to-month,PayPal,Fiber optic,No,Yes,0,1
CUST04175,11/15/2022,,14,68.03,3061.35,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST04176,10/21/2021,,52,66.11,3503.83,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST04177,11/5/2019,2/17/2023,40,58.14,2325.6,Month-to-month,PayPal,Fiber optic,Yes,No,1,1
CUST04178,12/7/2020,,27,59.29,3498.11,Two year,Mailed Check,Fiber optic,No,No,0,0
CUST04179,2/20/2019,,27,92.82,3434.34,Month-to-month,Mailed Check,DSL,No,Yes,1,0
CUST04180,9/15/2021,12/14/2021,3,26.13,78.39,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST04181,8/3/2019,5/24/2021,22,34.06,749.32,One year,Electronic Check,Fiber optic,No,Yes,1,1
CUST04182,8/28/2020,,23,81.06,2837.1,Month-to-month,Credit Card,Fiber optic,Yes,No,0,0
CUST04183,5/1/2021,4/15/2024,36,60.11,2163.96,One year,PayPal,Fiber optic,Yes,No,1,1
CUST04184,6/25/2019,10/2/2023,52,83.06,4319.12,Month-to-month,Credit Card,Fiber optic,No,No,0,1
CUST04185,8/26/2019,,41,45.13,2391.89,Month-to-month,Credit Card,DSL,No,No,1,0
CUST04186,8/30/2023,,14,57.51,920.16,Two year,Credit Card,DSL,No,No,1,0
CUST04187,2/4/2023,,1,60.57,423.99,Two year,PayPal,DSL,Yes,No,0,0
CUST04188,10/18/2019,3/1/2023,41,57.39,2352.99,Month-to-month,Credit Card,DSL,Yes,Yes,0,1
CUST04189,12/14/2020,,13,23.53,305.89,Month-to-month,PayPal,DSL,Yes,No,0,0
CUST04190,9/30/2020,,45,23.91,1434.6,Two year,Credit Card,Fiber optic,Yes,Yes,1,0
CUST04191,12/3/2020,,19,72.96,1896.96,Month-to-month,Credit Card,DSL,No,No,1,0
CUST04192,7/21/2021,,17,90.86,2362.36,Month-to-month,Mailed Check,DSL,No,Yes,1,0
CUST04193,5/26/2023,,51,50.23,2863.11,One year,Credit Card,DSL,No,No,0,0
CUST04194,2/28/2020,,5,70.93,780.23,Month-to-month,Electronic Check,DSL,No,No,1,0
CUST04195,12/3/2021,7/26/2023,20,27.1,542,One year,Credit Card,Fiber optic,Yes,Yes,0,1
CUST04196,9/16/2021,,20,77.91,3272.22,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST04197,12/14/2020,,33,42.01,2226.53,Month-to-month,Mailed Check,DSL,Yes,Yes,0,0
CUST04198,9/2/2021,,36,32,1696,One year,Mailed Check,DSL,No,No,1,0
CUST04199,7/19/2019,,21,50.22,1757.7,One year,Credit Card,Fiber optic,Yes,Yes,1,0
CUST04200,6/16/2021,,50,29.84,1730.72,One year,Mailed Check,DSL,Yes,No,1,0
CUST04201,1/18/2023,,1,53.04,2333.76,One year,Mailed Check,DSL,No,No,0,0
CUST04202,11/27/2022,,8,83.82,3604.26,Two year,PayPal,DSL,No,No,1,0
CUST04203,7/15/2021,,44,60.93,2985.57,One year,PayPal,DSL,No,Yes,1,0
CUST04204,10/15/2020,,22,99.25,2679.75,Month-to-month,Mailed Check,DSL,Yes,No,0,0
CUST04205,5/18/2019,3/8/2021,22,49.57,1090.54,One year,Electronic Check,DSL,No,No,1,1
CUST04206,9/6/2020,,26,23.92,1363.44,One year,Electronic Check,No service,No,No,1,0
CUST04207,4/2/2019,,47,44.81,2554.17,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST04208,7/18/2023,8/1/2026,37,33.62,1243.94,Month-to-month,Mailed Check,DSL,No,No,1,1
CUST04209,12/26/2022,,40,66.15,3969,Two year,PayPal,DSL,No,Yes,0,0
CUST04210,8/24/2019,10/23/2019,2,78.37,156.74,Month-to-month,Mailed Check,Fiber optic,No,No,1,1
CUST04211,2/16/2019,,54,64.2,3659.4,Month-to-month,Mailed Check,No service,No,No,1,0
CUST04212,10/6/2023,,12,23.15,1319.55,One year,Electronic Check,DSL,No,Yes,1,0
CUST04213,12/3/2020,12/28/2021,13,57.58,748.54,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,1
CUST04214,8/20/2022,,22,52.54,1996.52,Two year,Credit Card,Fiber optic,No,No,1,0
CUST04215,8/12/2019,,54,39.23,2275.34,Two year,PayPal,Fiber optic,No,No,0,0
CUST04216,10/18/2022,,22,68.17,2590.46,Two year,Credit Card,DSL,No,No,1,0
CUST04217,6/27/2023,5/31/2028,60,69.14,4148.4,One year,Electronic Check,Fiber optic,No,No,1,1
CUST04218,12/3/2019,7/15/2023,44,56.8,2499.2,Month-to-month,Electronic Check,No service,No,No,1,1
CUST04219,2/25/2023,,31,48.41,2662.55,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST04220,5/14/2020,,59,99.9,5994,Two year,Electronic Check,Fiber optic,No,No,0,0
CUST04221,11/22/2021,6/9/2024,31,81.79,2535.49,Month-to-month,Credit Card,Fiber optic,Yes,No,1,1
CUST04222,12/24/2019,4/1/2024,52,82.29,4279.08,One year,Credit Card,Fiber optic,Yes,No,1,1
CUST04223,2/4/2022,,3,96.25,3176.25,Two year,Mailed Check,DSL,No,Yes,1,0
CUST04224,11/24/2019,,42,88.49,4247.52,Two year,Electronic Check,Fiber optic,No,No,1,0
CUST04225,11/8/2020,,9,62.07,1800.03,One year,PayPal,Fiber optic,Yes,No,0,0
CUST04226,2/20/2022,,31,30.06,1352.7,Month-to-month,PayPal,Fiber optic,No,Yes,1,0
CUST04227,5/23/2021,,10,24.86,1441.88,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST04228,8/4/2021,12/16/2024,41,84.16,3450.56,One year,Electronic Check,Fiber optic,Yes,No,0,1
CUST04229,4/19/2020,,30,94.25,3581.5,Two year,PayPal,Fiber optic,No,Yes,0,0
CUST04230,6/22/2023,,58,89.22,5174.76,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST04231,4/9/2021,,56,40.23,2293.11,Month-to-month,PayPal,Fiber optic,Yes,No,0,0
CUST04232,7/13/2022,,35,62.29,2553.89,One year,PayPal,Fiber optic,No,Yes,1,0
CUST04233,1/13/2020,,58,91.22,5290.76,One year,Electronic Check,Fiber optic,Yes,No,1,0
